Zip Code,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31
90011,118733.4148317666,119187.4043618136,119874.78517070432,120941.45990329754,121888.90941569697,122813.29266952368,123806.35507603608,124840.46009705927,125719.1266935276,126324.3369733846,126947.48482819716,127067.90493178189,127046.11076688996,126844.57229715122,127139.57508067362,127880.50672562535,128734.66675688428,129354.08089653024,129859.41760864282,130188.2890204328,130521.69209166792,130903.3183164474,131437.5239779049,132146.63648534566,132677.46890367096,133389.72610489966,134228.9015553964,135427.22569797336,136491.91599343996,137434.54882280307,138488.43144256508,139900.19046299756,141652.04226470177,143484.30284553938,145106.5225814928,146537.64285755367,147457.93471708105,148483.7250604412,149841.4053644595,151618.35595497108,153913.67570964873,156172.92311028598,158984.05786639734,161694.2472336377,164369.36408139826,166540.2805468923,168694.2294049561,170655.92232462674,173029.47960853053,175546.92724607562,178595.77186184304,182079.11628902945,186621.6562776232,191575.50928493624,196937.7939932818,202242.20979386428,207936.24473647095,213573.0562108437,218306.81659648824,223042.3863972145,227646.12655490788,233396.5686553982,239170.5432027357,244930.82074447465,250443.91456577112,257162.31972673445,264958.6831876324,273275.537664802,281566.3388219886,290560.7644903394,298285.4820164843,304707.47193249606,310141.4929206201,314876.4958794021,320428.02778231486,325625.1539110404,332580.93365355727,338712.0562597913,343978.2526261027,348332.203401362,351525.10643867706,354722.6510320672,357068.9727228484,359764.0176372112,361539.1161756697,363047.0379258103,363744.8439937385,365145.0934224322,366400.0338641538,367437.5593341479,367043.7417276422,365625.49124044064,363532.0006524992,360465.252662076,357367.8389493027,353849.40888526343,351471.0405646605,348011.843234091,342706.9919849972,334822.02426755585,325195.3498417568,315802.6605431232,306175.63676089543,296556.324983944,287253.6528028648,274933.4552253764,260890.6843176041,244815.58390980525,234334.17449142205,226452.3117088339,221580.93350868693,214370.8135861685,207227.2784940005,197908.4040155609,189178.4321135172,181990.5684050067,177760.92549071772,174908.76738338024,173284.8341595943,171595.10798332028,170635.40936697717,169266.5724089092,169106.45503293394,169518.5846371909,171160.62820439902,172280.5017645938,173301.37068333934,173128.66427146047,173161.25661967936,173016.25404135787,173718.77137845012,174877.24857724636,175108.5190700595,175181.58857801216,173035.22710356303,171358.04861633314,168725.43187396214,168322.36478986937,168240.08922127145,168401.99452493183,167884.7275465312,167464.93811675228,167127.6015306874,167075.63281709887,166140.8513419502,165319.9776362942,163563.71195484058,162442.48954245565,161784.19717087763,161667.88021400446,162076.74057133295,163194.4697303406,165252.37577416943,168136.25570515866,171236.4326691384,175053.05738054452,177619.27454325595,179383.45205106516,179556.20041018355,180525.2995565216,182818.99731457944,187059.6415843257,192472.4600236652,198523.6032216392,205331.8001646415,212283.3184978287,217710.9811932237,222425.8489125521,224640.19724450808,226528.0174801032,227165.4914587338,229029.12959158345,231585.20709313249,234103.8920159899,236416.71143236887,239578.7015034692,244181.21099899328,249878.9228904996,255691.14661354097,261089.63979769708,264142.512888925,265633.01052101684,265798.4467100319,267127.68053831515,269003.89009789587,271164.1805068564,272389.068863867,272078.7018382345,270633.9321939787,269055.0303959634,267196.5570128058,265989.73344228097,267666.07424996333,272747.4453661291,279538.2987898368,285739.95774559834,290691.4783079236,295751.07146029064,297410.4320555231,296077.78451554704,291669.7078835996,288515.2448075155,287996.98671732977,290174.6299042816,295884.2482351596,303740.9537426424,312853.5766618517,320655.7100233961,326594.3455507788,331304.5942511092,331867.8417606148,330283.9392237037,327205.13768197404,327377.990049614,328956.6337928342,331867.17281317303,337456.8571225063,346055.04998162435,356208.1320114253,364434.6247355525,369997.3246740063,373805.6690530462,378452.92503356194,385950.49084009975,394988.9276767322,403753.5918941074,410571.382361388,415248.9962749912,415613.02304091473,411895.62209828966,406998.55516260327,403872.3518915633,402405.2271533189,401821.0909600562,403275.685365118,408085.6500977264,414483.2761493805,421024.9504911127,426949.0784960524,433021.7186660496,437543.0152422816,440111.15653503366,440900.3457461334,441004.2544997328,439963.9130063274,437809.834647261,438193.56871846487,442422.1226587941,450887.2054239032,460498.5169564036,470342.0343220045,479540.2323007923,485091.9935903663,488406.219721846,490178.9656420268,494186.3787285052,498960.8499834574,504366.451023637,510424.04771589977,514905.6436370018,518004.8977714096,520860.8359033458,525014.7211025188,529934.2321953065,535326.827995873,541038.7666753827,547471.856773468,551747.5152946837,555459.3920162575,558123.4923756908,562849.8360744003,566431.584197381,569675.8962249808,570017.707561674,570624.0493781987,569574.3386293891,566307.9834948605
91331,128621.79188339986,128796.5043265025,129364.37833066212,130547.0690670337,132128.39104563268,133909.17336031457,135743.32899830563,137558.0904821711,139079.49845935262,140314.43133269352,141469.8097395647,142474.61580122323,143169.602802747,143865.82635242786,144923.22225527943,146505.15215959813,148156.24018980996,149831.89086442735,151569.17334493913,153321.16270972593,154848.22749272166,156256.93160826885,157524.00209732505,158854.93858292894,160021.3660836712,161448.95876387312,163215.08392001002,165552.0124182661,168204.48661374822,170813.7663367362,173798.0634410229,176935.1134451259,180460.63913895597,183941.30998564512,187449.623638114,190830.1448452428,193726.08606120077,196462.40318910143,199498.1938290865,202713.7922367957,206354.28797027035,209484.5631012776,213367.1958910949,217512.06324085096,222120.91966340528,225890.0400589163,229450.5889345895,233156.87038501917,237550.33286342,242345.7207310139,247666.10867537427,254051.6995011059,262048.18468046316,270574.06441424164,278794.50348434155,286159.7250703191,293889.3618250131,301480.6948368009,307792.2714017919,313247.46235885663,317755.81510357163,323201.76238223416,328607.3768864982,334363.9591339029,339460.08256222314,345028.92410185974,351402.691629916,358469.4955690442,365730.1169181055,373526.4471920023,380042.0227640227,385706.2249463087,390879.81928840856,395727.5352802537,400901.5755766998,405509.1013377236,410922.7505616294,415813.49976102426,419578.93848735926,422707.3792190308,423962.00616970257,425321.29479304753,426539.1751855004,428600.7064808679,430158.2349051372,431126.8032796184,431154.3452041827,431415.2456830817,430432.2582885814,428984.2953473733,425923.4802302122,422587.9909276632,418851.2872336162,414592.9926902787,410249.9041660366,405704.8871239165,401937.38317871786,396998.1769856665,388740.3465881518,376550.22727636463,361997.5599211687,347063.12072992785,330770.62905681384,314295.92098593287,299700.11385193426,287555.4616456411,277162.6121649057,266824.9517755124,258098.9612392663,251225.227878148,245398.75177059055,240122.72760271936,234919.8052389525,230152.36195853064,225882.5377837217,222902.3983060729,220589.79599575032,219164.7337746869,219047.57805511283,220418.83716728704,221589.0264599121,221698.08619920711,222552.1743914021,223926.21884560664,226428.7950280812,227037.272987632,227236.03419518727,225861.44002877068,225178.6798985499,224880.12854882263,224907.42968069168,225295.0466658883,225568.60635909825,226246.66178586349,225997.46737677255,225793.2190942883,224307.48734836665,224119.0912698448,223935.1509657032,224097.4115092572,223132.2726021934,221925.60208901032,221222.37811642064,220873.4902822931,220517.1446332856,219727.5029631358,218292.5342216996,216686.52227116292,215683.1472721944,215361.94760052417,216324.7081017524,218576.7601823567,222546.03057798857,227290.1455231283,232228.92151982972,237421.69936575592,241291.608112634,243869.2858269493,244827.18271819677,246193.54031542977,248833.7823245221,252715.92607612265,258026.4136938524,264752.5543535943,272434.8206725774,279832.4083784554,285761.71876636863,290746.5803319192,293866.5219378119,295808.5020041128,296651.4455076538,298336.7328270404,300465.3318695137,302808.3726627251,306138.46809985256,310929.15659423097,317362.9470604118,323178.9652198527,328150.10976560455,331899.64594083925,333993.64270766504,335009.41165684647,335320.11922351515,336497.27354133734,338217.34590135183,340463.49698706274,342379.4405925786,343112.7250093213,342784.9197594912,341065.14444350154,338285.8663525556,334947.7771473727,335816.3323938351,341434.1974166757,349703.40826207626,356542.4685610795,361457.7788539217,365999.4248711472,366825.7781310312,364299.7610520998,359005.86261585256,355193.0595930321,353819.4400357249,354484.74158734427,359693.29412091494,367865.4258879512,378028.8934369848,386186.2763939537,392182.7926184549,396711.0437184551,397697.2190681425,396637.5795163153,394032.587638277,393953.9991108196,395626.3154351296,398793.5155474296,404610.8725906787,413089.7209644616,422870.4277463462,431268.1779475168,437999.4518945108,443536.76947958255,449082.471922026,455718.5853439201,463432.0513181124,471249.09200617456,477291.0897949832,481015.36920316535,479410.5632198321,474128.28441283805,467494.9797034728,462934.98650617927,460204.263675875,459243.26362913474,461556.53947505326,467152.76841945807,474559.0926033606,481820.6017662988,488529.1495494912,494762.2986358628,498424.4228711901,499958.5422964723,500154.09599578165,500776.24751168216,500414.1657786663,498904.40146342193,500148.3060723304,505780.83783793455,515687.1890484183,526606.1748967876,538123.1739477176,549637.7518122637,557166.7675696157,561507.1094340268,562832.2477784655,566095.4919919007,570921.8495462645,577683.2614754828,585485.0108233859,589801.8648552751,591850.6223501434,592757.0684658304,595395.7172615967,598437.3413064651,604681.4999248572,614615.2331867086,627624.0133882917,637960.0296462891,645394.4222318224,649752.6400235806,652358.2651081034,653251.1046932456,653407.9703821751,653583.8238550373,653432.2341507961,651088.9988722877,642275.7045558706
90044,128730.54008094736,128410.47324411564,128329.13082347553,128480.79291793896,129056.3937199462,129845.18150135326,130691.86190153024,131487.66682781614,132150.21377603765,132398.32346016503,132514.86600885596,132682.76179721465,132823.4852692201,133003.67891012804,133312.81256917867,133896.54934225228,134589.98612036754,135185.86843385056,135895.77458576031,136781.0604877853,137677.21499027076,138481.21120114662,139060.92860918396,139825.74568644734,140462.893828337,141289.72404814232,142268.89651992614,143726.63436472195,145292.3833920368,146949.04998919895,148901.9012246517,150959.05646414167,153052.8253125251,155027.03386166572,157029.89967143183,158800.52946212929,160123.43799673076,161326.55926382227,162878.49759456978,164496.79172591705,166554.08379226553,168341.07710804683,170875.56418441283,173822.4512467035,177320.27518585042,180252.9290217064,182880.2949288645,185416.10577992452,188317.20463307752,191544.4351569922,195154.78995989915,199683.4720922916,205262.895213744,211057.6841567702,216852.3707143983,222893.5510739578,229769.67993674497,236757.3385254452,242126.68175661875,246888.8632125201,250989.7532018275,256531.7470332236,262538.37524236966,269505.5441343221,275976.44729476067,282902.1521452944,290143.6430258621,297822.4972149167,305431.6962130689,313438.2038258864,320672.91069744295,327555.50476969936,334046.577103898,339580.46153377515,344615.5088457672,348562.63947770913,353492.61239391053,358501.81883404497,362885.4740670988,366767.4564166437,368845.1145775826,371144.7020540689,373395.96161946,376412.0272184061,378663.442251049,380268.7497893754,380820.7702898341,381772.6936062831,381850.74510034354,381359.4583700284,379547.3767926509,377180.4259393824,374489.8709208383,371282.7876310591,368283.77892276505,365300.9103466479,363352.6722566312,360360.9351879112,355168.7456525423,346862.37352225254,336843.0899971899,326480.0105999822,315305.79695244617,302362.2603625692,289646.61808081064,275846.63347157504,263551.0813527146,251020.10357611612,241590.1417164545,233704.1148882934,227504.70881208443,221775.93021634108,216918.84850250496,211223.35577989696,205044.3592011762,200049.2766605214,197367.90828632563,196328.26910448133,195811.94350639803,195808.99000004228,194644.77357692344,192646.2752636317,191180.8447598517,191444.49992984263,192794.7503316287,193145.73766239083,193068.75909410103,192114.64369779243,191411.83612237577,190782.21289852943,190127.81498144317,190130.1731913221,190605.0830198767,191832.63398398831,191613.49706977903,190529.15536899125,188041.29937415812,187076.30508482523,186766.95428288367,186345.6051519596,184894.74262778412,183225.24954243112,182895.2008955604,183270.49912675412,183748.22276508293,183416.497494278,181854.3091360321,179704.5976002315,178214.04025804068,177851.42557467692,178493.9078894022,180152.1298303085,182535.51778032797,185751.71075182792,188718.660488632,192279.97100500457,194473.5894596997,195925.5388339907,195947.8963943376,196656.32627230845,198250.0414078074,201157.55742613852,205010.533468654,210089.0732055317,216167.66289827912,223508.67058121515,229769.0099855993,235536.44322319853,238676.9189053283,241103.24072443665,242297.2895090178,244137.1440322401,246524.456455866,248899.35460939695,251535.4993471546,255135.13038595597,260041.7080344751,265428.782070194,270358.2294093507,274736.03550716914,277508.1492395524,279375.54425537115,280122.7617136748,281297.14015819354,282563.0141111715,284383.501609874,285784.79919000744,285946.13625420444,285442.0349316695,284682.417041881,283494.01584963367,281820.3780860705,283319.65453839605,288522.92145884834,296043.12239342084,302272.67537427886,307293.5437438103,312052.03456847346,312995.8291122669,310662.7476805152,305577.75130536244,302181.8193735,301283.66327327903,302513.44596966053,308004.5540374517,316377.1036309308,326582.6442551737,334898.8207452312,340963.5914887731,345804.76791273017,346769.68274830707,345631.7257447645,343160.3230434948,343843.7503669632,346318.2088683041,349559.2696653223,355481.18380405946,364439.9108059497,375462.1461910682,384757.3772328259,391575.9560197053,396462.20334455743,401746.0644403656,409089.93247997545,417919.1638394196,426276.2807499394,432812.8750006091,436699.6471490532,436702.2974576951,433552.22546582296,429970.52988291887,427546.78935392393,426036.850781454,424987.0540280814,426944.56630000175,432503.9020026776,440569.3477134744,448213.0607408464,454938.3459575544,460969.04034515866,465010.4156884299,466405.1183448004,466515.8944238795,466662.8601228434,466458.8454779382,464850.6130869552,465765.4642798389,470155.6897360082,478400.8565786692,487391.4049332456,497473.7421584612,507829.8028517405,514708.8602663996,518342.6112610013,519468.8927586265,522350.39426657296,526480.7966288988,531962.0307109599,538949.4158563953,545817.7433973346,552123.6285526276,557506.180541362,562305.5297300402,566790.6111410063,571208.3042055416,575968.7445512167,581197.1660973509,585425.1026612435,589235.2243674156,592112.1377206336,595407.9757780395,597372.6812270265,598539.0693387113,597950.6946938335,597122.3519570787,594476.9890602472,589035.2145300102
91342,168259.94569555653,168522.00539347238,169198.72357009383,170641.97994542462,172436.1533867934,174235.09999685633,176058.0018827686,178084.42485272256,180036.40921300757,181530.32520269675,182664.16649176125,183632.2230478621,184281.5953974872,184965.6175510822,185920.83541628768,187632.7345376468,189551.84076035855,191575.762566405,193626.88037784415,195790.42503924403,197768.2521098814,199786.49350183608,201545.21340538267,203410.7430438189,204923.5057171848,206621.6917389657,208701.81209168656,211492.0492865997,214667.57125988623,217944.6112127419,221772.18052285243,225848.49474696,230126.28185837364,234087.25247243512,238049.3389579743,241899.3454396228,245215.76887858336,248287.9459895649,251802.32943550328,255436.48908352896,259744.78764128836,263425.47993922426,268173.5487257247,273178.40992059704,278645.51497186074,283166.7391161834,287306.855535791,291542.750420386,296512.0002696792,302173.3608410885,308592.4752672951,316366.69184534176,325618.76233984187,334879.60521023587,343485.9315421418,351393.3267116594,360149.6868004605,369042.51508099696,376118.9314192847,381948.4231554885,386325.2941435996,392202.1509980943,398233.975487384,404923.44985998096,410619.1321341614,416794.3277712669,423392.4674761005,430658.4777207176,438279.6339864644,446802.4221739405,453974.405127232,460153.2158945378,465390.82232037,469986.7032529088,474736.5074223192,479094.1812097224,484611.12433306576,489678.1169538672,493700.9997808269,496931.8218760106,497782.0222643493,498635.9107764656,499200.05576324207,500940.2266807144,502167.7084821563,502805.0180555936,502222.1981694431,501568.8676113459,499517.87196377246,497151.33568188106,493443.5035006185,489197.4847270337,484365.94040421286,478202.7381407528,472204.4266114673,466079.55571751925,461509.22415278247,456221.1700746298,447702.2584320923,435393.2427243362,420448.4401002388,405838.50198899774,390266.65084634186,374729.9672713133,360957.5597227975,348665.26959930506,337761.5876534046,325787.8883628831,315647.0500282995,307324.927981813,301130.4748180143,295755.6468143798,291188.2263821703,286053.2576983238,281907.63813341205,278719.6436709068,276667.46990671527,274865.9742928197,274267.8190080576,275868.4270827517,277378.5449324832,277596.2904462856,278006.8222262243,279404.17031267466,282149.7768090256,282725.6236746895,282335.1966824832,280542.99396698066,279050.1486914949,277632.4049159779,276293.5812458562,275931.3014322592,275652.48168500623,276103.99257707136,275566.91521661234,275089.60112284526,272324.1855908825,270973.8745691888,269791.06730322406,269184.00367082463,267175.83894212724,264554.4790006383,263193.13394148275,262475.16723736335,261959.57328593088,260557.95825538505,258182.36095612543,255755.86579766375,254498.1063235839,254693.3178034564,256045.5264581365,258682.8048574672,262936.9577922366,268253.10031347495,273617.5115864742,278852.19651933265,282858.3060539185,285422.12405900814,286432.8212719495,287792.0620532488,290741.37377973093,295178.33886106656,301056.24247224926,308358.0909615303,316590.3453282812,324834.1362675437,331601.8772208556,337000.2922609808,340144.90598474,341753.62769715564,342361.12374392635,343805.8217606985,345472.70057298016,347124.17834639177,349256.40574718727,352950.24497527344,358699.681587947,364637.9039139447,369831.4902905637,373734.6606862199,375800.7756980732,377114.29509620974,377649.2471893548,378327.9111043465,379356.4468787664,380778.1407533013,381731.9357303439,381580.43671205774,380480.6695807281,379387.95411674137,377344.4390615543,374928.4142859093,376172.3009240946,382164.4504759656,390691.7798601934,397629.2736705776,402446.0824764457,407074.1203268028,407565.9286268013,404813.7475059473,399163.5196217077,395862.3176599736,395391.1291840207,397104.4063471702,403152.3075634389,412029.9484331694,422754.8781793296,431252.3066104916,437216.7486410879,441521.3671223158,441176.8463730626,438595.0393459242,434779.86844322784,434621.04415695416,436247.0398732452,439481.3405606157,446025.6297611045,455385.57610282354,466087.694792697,474352.60813658725,480897.1152011647,485806.8839329698,491503.3098239761,498197.44946453976,506154.20266519376,514000.23754068295,519891.7201036045,523519.8056142838,522178.2557281984,517630.8412612637,511391.5904582143,507064.3174519704,504870.36428937066,504419.8185808114,507069.1117143004,512458.42806326906,519908.96680713136,527457.3047882318,534622.8435168788,541508.1926878464,545063.5568183231,545940.6092657706,545210.6508037179,545227.8699756496,544432.5819100101,542631.3993147026,543806.0180070024,549823.8990996173,560366.7925834702,572721.9744730395,586061.8538855567,599475.9122586283,607750.7294435953,612570.5880561698,614497.5215392421,619481.9818760776,626776.513752017,636102.4733806112,646023.6424776631,653100.1303205527,658085.5634678691,661948.8819102388,666633.6741838217,672026.483919437,679181.3649310227,688280.4021458091,698956.8861576623,708084.6648175524,715264.5941228805,718556.4130639179,719781.0678729588,718967.3428858496,717782.1960530374,716231.116553615,714512.5724483654,711390.5599590325,701794.042956403
91335,163007.1395191918,163088.40278263402,163873.73936577974,165520.35246843073,167678.82553329237,169693.19938477327,171536.4496394811,173368.00182193855,175130.77924154498,176614.65780187873,178041.41058206637,179332.39762487262,180298.81001102235,181249.45312250016,182611.91669441183,184584.95074604973,186765.1669453087,188919.55075441132,191283.5740547776,193686.7282097116,195920.78956773516,198016.98442034784,199951.0371445921,201973.3940115024,203689.1277990462,205543.57162468357,207837.2384275455,210845.59000081415,214300.11322087664,217741.2458320408,221711.74030986865,225831.13671572556,230108.07114514115,234026.82905845737,237913.3671062448,241691.75956765027,245023.1098156775,248047.07663750625,251458.05845073643,254988.32717225695,259189.104630979,262902.30844233144,267715.8849730583,272813.0322874483,278479.0718663568,283104.6747548525,287556.2262948922,292123.2972165435,297467.9937937541,303186.8774440773,309181.1751821695,316481.5624440745,325496.11580107274,335036.9779772767,343951.0189307351,351963.74240420805,360513.5122181805,368871.03350596473,375429.8211834846,380830.756223868,384942.1707203102,390464.8213263776,396058.4604653408,402313.68598342384,407686.78587362607,413473.96851850767,419948.4979786633,427160.400012252,434697.3661915151,443064.9398832982,450158.1135320468,456469.5424821289,461974.4024616791,467020.1052861625,472085.8336992092,476343.57492189575,481151.1650830447,485390.4967922101,488280.6106310414,490244.7029540362,489802.6171082495,489257.6694526485,488763.5393555507,489429.6043100706,489866.87368645257,489735.3414910984,488515.23705467297,487535.1126376304,485206.7952471108,482476.0157869486,477971.7686641685,473029.3899741068,467806.4064084336,462030.997432807,456476.9084125582,450732.2033316162,446046.908980187,440158.75803388143,431048.1965428093,418585.46793317865,403755.2182514188,388856.7454617326,373184.2838142619,358351.8086536474,346106.59874268447,336759.97043801245,328731.725733943,319787.5434420181,311818.1207052816,305470.577861548,300932.24197336164,296661.510145525,293088.599415261,289360.58007037546,286133.0176430147,283957.34300787444,282742.6461194081,283021.1893863787,284974.99633698264,288324.221153974,290461.6407593494,291199.28248363995,292681.2305681735,295145.9499878957,298753.47163442755,299900.7739273267,299626.027000644,297087.3717481187,294831.3342439493,292491.78512796137,289959.9017416288,288161.7459682979,287099.4872063688,287129.5811657594,286176.8210938139,284922.4184966476,281811.93797429727,280270.34137951635,279001.4975991103,278019.0307423672,275492.8608893787,272296.2380826776,270328.93713509873,269258.7570520042,268344.8138375925,266402.7564339328,263470.8113413336,260406.50135500912,258434.0780571692,258272.8891966297,260363.2784423273,264448.28456582373,270222.8258120159,276495.2481901247,282812.8433020773,288963.11610861315,293228.89836149104,295755.06358527375,296528.3104993736,298331.4188203881,301861.29691964906,307135.65231514064,314128.1647679293,322446.11922080984,331443.47196106875,339665.0672134728,346210.6864175646,351600.6952680284,354572.4249471342,355892.3815463428,355917.18619656545,357137.0150722438,358829.4527402132,360417.7471277169,362666.81653390615,366601.11951004993,372277.26363002433,377541.825371821,381745.6517348139,385123.47967470327,387131.6231730189,388053.223256962,387752.62620627385,387538.635677519,388032.8678529674,389183.74883030914,390297.7141343343,390168.7292448783,388831.0333092807,386283.5998671428,382812.0310920898,379355.6483406618,380481.94412238826,387047.1495789136,396167.39641606336,403680.3789481891,408634.4979634156,413221.3945120022,413459.7057017991,409851.8135338919,403244.37648051634,398654.8397884488,397143.5789590735,397627.7904610238,403151.3287686509,411665.85895568266,422350.3181330689,430947.0115370469,437523.6849649051,442829.4482189528,443581.986673958,442361.74780824594,439783.73615400656,440161.2208818882,441790.0389753399,445110.33125663205,451969.1360492212,461877.9335942441,472979.0921391524,482508.6867343448,489743.8930909196,494325.1879358041,498924.6714344519,504894.4888388849,512729.2531970928,520532.0643359132,526649.2271694329,530579.9317356927,529105.0013155392,523756.5508240204,516838.5385108907,511688.9820227991,508490.48299076856,507076.1829476834,509021.4785078024,514345.8875769564,521837.4453585831,529598.3980913921,536681.2313755865,543052.6760764963,546117.4871672377,547066.5693777754,546842.9724815319,547273.7006353916,546294.7607902499,543857.1248995585,544708.8669949163,550745.8444989179,561804.4261698937,574104.2118050936,586985.4256555556,600526.1069346162,609550.637467004,615179.9211565378,617211.7680314649,622369.4395965195,630434.5873276048,641386.9404593286,653509.0055196997,662231.3948096066,667865.1389505948,671250.9890977741,675960.0675970055,681597.8349099309,690481.0270187451,701826.2233076316,715256.9781488542,725166.5020740982,732390.0244424405,735302.897815579,737262.6564316498,737299.5184683953,737431.7127309215,737509.5964045161,738197.6497993652,736639.1677574756,727320.5991531019
